county,date,customers_out
Stewart,2025-01-09,6
Sullivan,2025-01-09,21
Sumner,2025-01-09,5
Tipton,2025-01-09,9
Union,2025-01-09,66
Warren,2025-01-09,0
Washington,2025-01-09,22
Weakley,2025-01-09,0
Williamson,2025-01-09,31
Wilson,2025-01-09,15
Bledsoe,2025-01-10,208
Blount,2025-01-10,20
Bradley,2025-01-10,18
Campbell,2025-01-10,3
Chester,2025-01-10,138
Claiborne,2025-01-10,12
Cocke,2025-01-10,9
Coffee,2025-01-10,4
Crockett,2025-01-10,0
Cumberland,2025-01-10,8
Davidson,2025-01-10,376
Dyer,2025-01-10,0
Fayette,2025-01-10,522
Franklin,2025-01-10,32
Gibson,2025-01-10,0
Giles,2025-01-10,23
Grainger,2025-01-10,0
Greene,2025-01-10,146
Grundy,2025-01-10,1
Hamblen,2025-01-10,36
Hamilton,2025-01-10,1981
Hancock,2025-01-10,23
Hardeman,2025-01-10,39
Hawkins,2025-01-10,26
Haywood,2025-01-10,52
Henderson,2025-01-10,23
Henry,2025-01-10,15
Knox,2025-01-10,147
Lake,2025-01-10,0
Lauderdale,2025-01-10,0
Lawrence,2025-01-10,17
Madison,2025-01-10,160
Marion,2025-01-10,4
Marshall,2025-01-10,15
Maury,2025-01-10,5
McMinn,2025-01-10,17
Meigs,2025-01-10,1
Monroe,2025-01-10,86
Montgomery,2025-01-10,85
Obion,2025-01-10,0
Polk,2025-01-10,1
Rhea,2025-01-10,39
Roane,2025-01-10,156
Robertson,2025-01-10,2
Rutherford,2025-01-10,24
Sequatchie,2025-01-10,8
Sevier,2025-01-10,31
Shelby,2025-01-10,2327
Stewart,2025-01-10,1
Sullivan,2025-01-10,9
Sumner,2025-01-10,2
Tipton,2025-01-10,94
Union,2025-01-10,2
Van Buren,2025-01-10,1
Washington,2025-01-10,12
Weakley,2025-01-10,0
Williamson,2025-01-10,1
Wilson,2025-01-10,1
Anderson,2025-01-11,0
Bedford,2025-01-11,3
Bledsoe,2025-01-11,1
Blount,2025-01-11,1502
Bradley,2025-01-11,2
Cannon,2025-01-11,1
Cheatham,2025-01-11,25
Chester,2025-01-11,25
Claiborne,2025-01-11,69
Cocke,2025-01-11,3
Coffee,2025-01-11,2
Crockett,2025-01-11,0
Cumberland,2025-01-11,1
Davidson,2025-01-11,10
Dyer,2025-01-11,0
Fayette,2025-01-11,1
Fentress,2025-01-11,1
Gibson,2025-01-11,0
Greene,2025-01-11,1
Hamilton,2025-01-11,207
Hancock,2025-01-11,1
Hawkins,2025-01-11,26
Haywood,2025-01-11,44
Henderson,2025-01-11,6
Henry,2025-01-11,1
Jefferson,2025-01-11,5
Knox,2025-01-11,78
Lake,2025-01-11,0
Lauderdale,2025-01-11,0
Lawrence,2025-01-11,187
Loudon,2025-01-11,1
Madison,2025-01-11,0
Marion,2025-01-11,10
Maury,2025-01-11,42
McMinn,2025-01-11,1
Monroe,2025-01-11,12
Montgomery,2025-01-11,129
Obion,2025-01-11,0
Overton,2025-01-11,47
Pickett,2025-01-11,1
Polk,2025-01-11,12
Rhea,2025-01-11,2
Roane,2025-01-11,11
Robertson,2025-01-11,8
Rutherford,2025-01-11,1
Sequatchie,2025-01-11,2
Sevier,2025-01-11,60
Shelby,2025-01-11,143
Sullivan,2025-01-11,173
Sumner,2025-01-11,1
Tipton,2025-01-11,7
Washington,2025-01-11,9
Weakley,2025-01-11,0
Williamson,2025-01-11,1
Wilson,2025-01-11,31
Anderson,2025-01-12,137
Bledsoe,2025-01-12,2
Bradley,2025-01-12,7
Campbell,2025-01-12,32
Cannon,2025-01-12,1
Cheatham,2025-01-12,25
Chester,2025-01-12,5
Claiborne,2025-01-12,1
Cocke,2025-01-12,23
Coffee,2025-01-12,1
Crockett,2025-01-12,0
Cumberland,2025-01-12,7
Davidson,2025-01-12,9
Dyer,2025-01-12,0
Fayette,2025-01-12,1
Franklin,2025-01-12,3
Gibson,2025-01-12,0
Giles,2025-01-12,14
Greene,2025-01-12,4
Grundy,2025-01-12,1
Hamblen,2025-01-12,7
Hamilton,2025-01-12,22
Hawkins,2025-01-12,47
Haywood,2025-01-12,1
Henry,2025-01-12,24
Jefferson,2025-01-12,25
Knox,2025-01-12,31
Lake,2025-01-12,0
Lauderdale,2025-01-12,0
Lawrence,2025-01-12,17
Lewis,2025-01-12,0
Macon,2025-01-12,1
Madison,2025-01-12,328
Marion,2025-01-12,1
Maury,2025-01-12,3
McMinn,2025-01-12,3
Meigs,2025-01-12,7
Monroe,2025-01-12,38
Montgomery,2025-01-12,1
Obion,2025-01-12,0
Polk,2025-01-12,1
Rhea,2025-01-12,4
Roane,2025-01-12,2
Robertson,2025-01-12,4
Rutherford,2025-01-12,1
Sequatchie,2025-01-12,10
Sevier,2025-01-12,11
Shelby,2025-01-12,100
Stewart,2025-01-12,12
Sullivan,2025-01-12,487
Sumner,2025-01-12,62
Tipton,2025-01-12,7
Washington,2025-01-12,18
Wayne,2025-01-12,0
Weakley,2025-01-12,0
Wilson,2025-01-12,48
Bedford,2025-01-13,16
Bledsoe,2025-01-13,6
Blount,2025-01-13,13
Bradley,2025-01-13,1
Campbell,2025-01-13,1
Cannon,2025-01-13,1
Cheatham,2025-01-13,3
Chester,2025-01-13,1
Claiborne,2025-01-13,7
Cocke,2025-01-13,3
Coffee,2025-01-13,7
Crockett,2025-01-13,0
Cumberland,2025-01-13,48
Davidson,2025-01-13,24
DeKalb,2025-01-13,548
Dickson,2025-01-13,0
Dyer,2025-01-13,0
Fayette,2025-01-13,1
Fentress,2025-01-13,1
Franklin,2025-01-13,13
Gibson,2025-01-13,0
Giles,2025-01-13,27
Grainger,2025-01-13,1
Greene,2025-01-13,3
Hamblen,2025-01-13,1
Hamilton,2025-01-13,53
Hawkins,2025-01-13,10
Haywood,2025-01-13,1
Henry,2025-01-13,1
Hickman,2025-01-13,0
Jefferson,2025-01-13,13
Knox,2025-01-13,81
Lake,2025-01-13,0
Lauderdale,2025-01-13,0
Lawrence,2025-01-13,7
Loudon,2025-01-13,3
Macon,2025-01-13,35
Madison,2025-01-13,20
Marion,2025-01-13,4
Marshall,2025-01-13,2
Maury,2025-01-13,14
McMinn,2025-01-13,26
Meigs,2025-01-13,1
Monroe,2025-01-13,4
Montgomery,2025-01-13,50
Moore,2025-01-13,2
Obion,2025-01-13,0
Polk,2025-01-13,114
Rhea,2025-01-13,1
Roane,2025-01-13,1
Robertson,2025-01-13,33
Rutherford,2025-01-13,673
Sevier,2025-01-13,51
Shelby,2025-01-13,790
Smith,2025-01-13,89
Stewart,2025-01-13,16
Sullivan,2025-01-13,12
Sumner,2025-01-13,3
Tipton,2025-01-13,1028
Trousdale,2025-01-13,3
Union,2025-01-13,2
Warren,2025-01-13,0
Washington,2025-01-13,1458
Weakley,2025-01-13,0
White,2025-01-13,1
Williamson,2025-01-13,80
Wilson,2025-01-13,3
Anderson,2025-01-14,1
Bedford,2025-01-14,44
Bledsoe,2025-01-14,1
Blount,2025-01-14,4
Bradley,2025-01-14,1
Campbell,2025-01-14,1458
Cannon,2025-01-14,1
Cheatham,2025-01-14,3
Chester,2025-01-14,3
Claiborne,2025-01-14,25
Cocke,2025-01-14,11
Coffee,2025-01-14,111
Crockett,2025-01-14,0
Cumberland,2025-01-14,2
Davidson,2025-01-14,1530
Dyer,2025-01-14,0
Fayette,2025-01-14,1
Fentress,2025-01-14,14
Franklin,2025-01-14,38
Gibson,2025-01-14,0
Giles,2025-01-14,16
Greene,2025-01-14,6
Hamblen,2025-01-14,0
Hamilton,2025-01-14,11
Hawkins,2025-01-14,14
Haywood,2025-01-14,2
Henry,2025-01-14,53
Jefferson,2025-01-14,2
Knox,2025-01-14,237
Lake,2025-01-14,0
Lauderdale,2025-01-14,0
Lawrence,2025-01-14,9
Loudon,2025-01-14,2
Macon,2025-01-14,11
Madison,2025-01-14,11
Marshall,2025-01-14,2
Maury,2025-01-14,15
McMinn,2025-01-14,26
Meigs,2025-01-14,2
Monroe,2025-01-14,4
Montgomery,2025-01-14,25
Obion,2025-01-14,0
Polk,2025-01-14,1
Roane,2025-01-14,2
Robertson,2025-01-14,12
Rutherford,2025-01-14,27
Sequatchie,2025-01-14,1
Sevier,2025-01-14,42
Shelby,2025-01-14,94
Stewart,2025-01-14,2
Sullivan,2025-01-14,10
Sumner,2025-01-14,1219
Tipton,2025-01-14,229
Trousdale,2025-01-14,1
Union,2025-01-14,9
Washington,2025-01-14,7
Weakley,2025-01-14,0
White,2025-01-14,7
Williamson,2025-01-14,9
Wilson,2025-01-14,90
Anderson,2025-01-15,2
Bedford,2025-01-15,5
Bledsoe,2025-01-15,1
Blount,2025-01-15,5
Bradley,2025-01-15,4
Campbell,2025-01-15,3
Cannon,2025-01-15,2
Cheatham,2025-01-15,1
Claiborne,2025-01-15,24
Clay,2025-01-15,14
Cocke,2025-01-15,26
Coffee,2025-01-15,113
Crockett,2025-01-15,0
Cumberland,2025-01-15,12
Davidson,2025-01-15,428
DeKalb,2025-01-15,4
Dyer,2025-01-15,0
Fayette,2025-01-15,2
Fentress,2025-01-15,1
Franklin,2025-01-15,107
Gibson,2025-01-15,0
Giles,2025-01-15,12
Grainger,2025-01-15,194
Greene,2025-01-15,127
Grundy,2025-01-15,1
Hamblen,2025-01-15,1
Hamilton,2025-01-15,44
Hancock,2025-01-15,995
Hardeman,2025-01-15,1
Hawkins,2025-01-15,725
Haywood,2025-01-15,2
Henry,2025-01-15,43
Jefferson,2025-01-15,4
Knox,2025-01-15,807
Lake,2025-01-15,0
Lauderdale,2025-01-15,0
Lawrence,2025-01-15,6
Loudon,2025-01-15,23
Madison,2025-01-15,60
Marion,2025-01-15,1
Maury,2025-01-15,14
McMinn,2025-01-15,86
Meigs,2025-01-15,4
Monroe,2025-01-15,44
Montgomery,2025-01-15,97
Moore,2025-01-15,1
Obion,2025-01-15,0
Polk,2025-01-15,1
Putnam,2025-01-15,3
Rhea,2025-01-15,1
Roane,2025-01-15,5
Robertson,2025-01-15,42
Rutherford,2025-01-15,83
Sevier,2025-01-15,149
Shelby,2025-01-15,410
Stewart,2025-01-15,7
Sullivan,2025-01-15,18
Sumner,2025-01-15,39
Tipton,2025-01-15,24
Union,2025-01-15,3
Washington,2025-01-15,8
Weakley,2025-01-15,0
Williamson,2025-01-15,16
Wilson,2025-01-15,9
Anderson,2025-01-16,4
Bedford,2025-01-16,50
Bledsoe,2025-01-16,1
Blount,2025-01-16,121
Bradley,2025-01-16,2
Campbell,2025-01-16,6
Cannon,2025-01-16,0
Cheatham,2025-01-16,2
Chester,2025-01-16,50
Claiborne,2025-01-16,13
Cocke,2025-01-16,14
Coffee,2025-01-16,44
Crockett,2025-01-16,0
Cumberland,2025-01-16,16
Davidson,2025-01-16,15
DeKalb,2025-01-16,3
Dickson,2025-01-16,0
Dyer,2025-01-16,0
Franklin,2025-01-16,7
Gibson,2025-01-16,0
Giles,2025-01-16,3
Grainger,2025-01-16,2
Greene,2025-01-16,2
Grundy,2025-01-16,1
Hamblen,2025-01-16,3
Hamilton,2025-01-16,407
Hancock,2025-01-16,25
Hardeman,2025-01-16,1
Hawkins,2025-01-16,7
Haywood,2025-01-16,2
Henry,2025-01-16,2
Hickman,2025-01-16,0
Jefferson,2025-01-16,3
Knox,2025-01-16,82
Lake,2025-01-16,0
Lauderdale,2025-01-16,0
Lawrence,2025-01-16,8
Loudon,2025-01-16,4
Macon,2025-01-16,2
Madison,2025-01-16,2
Marion,2025-01-16,3
Marshall,2025-01-16,2
Maury,2025-01-16,8
McMinn,2025-01-16,90
Meigs,2025-01-16,1
Monroe,2025-01-16,6
Montgomery,2025-01-16,213
Moore,2025-01-16,2
Obion,2025-01-16,0
Pickett,2025-01-16,1
Rhea,2025-01-16,1
Robertson,2025-01-16,27
Rutherford,2025-01-16,26
Sevier,2025-01-16,33
Shelby,2025-01-16,2077
Smith,2025-01-16,0
Stewart,2025-01-16,2
Sullivan,2025-01-16,13
Sumner,2025-01-16,17
Tipton,2025-01-16,2
Trousdale,2025-01-16,0
Union,2025-01-16,3
Warren,2025-01-16,0
Washington,2025-01-16,20
Weakley,2025-01-16,0
Williamson,2025-01-16,90
Wilson,2025-01-16,86
Anderson,2025-01-17,21
Bedford,2025-01-17,62
Bledsoe,2025-01-17,1
Blount,2025-01-17,59
Bradley,2025-01-17,39
Cannon,2025-01-17,1
Cheatham,2025-01-17,2
Claiborne,2025-01-17,2
Cocke,2025-01-17,1089
Coffee,2025-01-17,71
Crockett,2025-01-17,0
Cumberland,2025-01-17,3379
Davidson,2025-01-17,244
DeKalb,2025-01-17,1
Dyer,2025-01-17,0
Fayette,2025-01-17,3
Fentress,2025-01-17,1
Franklin,2025-01-17,42
Gibson,2025-01-17,0
Giles,2025-01-17,1
Grainger,2025-01-17,2
Greene,2025-01-17,5
Hamblen,2025-01-17,2
Hamilton,2025-01-17,48
Hawkins,2025-01-17,7
Haywood,2025-01-17,0
Jefferson,2025-01-17,11
Knox,2025-01-17,128
Lake,2025-01-17,0
Lauderdale,2025-01-17,0
Lawrence,2025-01-17,5
Loudon,2025-01-17,51
Macon,2025-01-17,544
Madison,2025-01-17,3
Marion,2025-01-17,27
Marshall,2025-01-17,2
Maury,2025-01-17,1842
McMinn,2025-01-17,12
Meigs,2025-01-17,1
Monroe,2025-01-17,7
Montgomery,2025-01-17,1676
Obion,2025-01-17,0
Pickett,2025-01-17,1
Polk,2025-01-17,1
Rhea,2025-01-17,4
Roane,2025-01-17,60
Robertson,2025-01-17,19
Rutherford,2025-01-17,30
Sequatchie,2025-01-17,2
Sevier,2025-01-17,129
Shelby,2025-01-17,1556
Sullivan,2025-01-17,24
Sumner,2025-01-17,6
Tipton,2025-01-17,1
Trousdale,2025-01-17,6
Unicoi,2025-01-17,1
Washington,2025-01-17,216
Weakley,2025-01-17,0
White,2025-01-17,9
Williamson,2025-01-17,7
Wilson,2025-01-17,19
Anderson,2025-01-18,18
Bedford,2025-01-18,2
Bledsoe,2025-01-18,8
Blount,2025-01-18,41
Bradley,2025-01-18,4
Campbell,2025-01-18,220
Cannon,2025-01-18,24
Cheatham,2025-01-18,2
Chester,2025-01-18,2
Claiborne,2025-01-18,19
Cocke,2025-01-18,40
Coffee,2025-01-18,71
Crockett,2025-01-18,0
Cumberland,2025-01-18,3402
Davidson,2025-01-18,2052
Dyer,2025-01-18,0
Fayette,2025-01-18,465
Fentress,2025-01-18,1
Gibson,2025-01-18,0
Giles,2025-01-18,49
Grainger,2025-01-18,2
Greene,2025-01-18,1
Grundy,2025-01-18,21
Hamblen,2025-01-18,2
Hamilton,2025-01-18,6
Hancock,2025-01-18,2
Hawkins,2025-01-18,5
Haywood,2025-01-18,0
Henderson,2025-01-18,1
Henry,2025-01-18,9
Jefferson,2025-01-18,2
Knox,2025-01-18,323
Lake,2025-01-18,0
Lauderdale,2025-01-18,0
Lawrence,2025-01-18,3
Loudon,2025-01-18,4
Macon,2025-01-18,7
Madison,2025-01-18,4
Marion,2025-01-18,1
Marshall,2025-01-18,24
Maury,2025-01-18,1
McMinn,2025-01-18,14
Meigs,2025-01-18,404
Monroe,2025-01-18,25
Montgomery,2025-01-18,8
Obion,2025-01-18,0
Overton,2025-01-18,1
Pickett,2025-01-18,2
Polk,2025-01-18,1
Rhea,2025-01-18,4
Roane,2025-01-18,15
Robertson,2025-01-18,7
Rutherford,2025-01-18,5
Sevier,2025-01-18,91
Shelby,2025-01-18,1251
Stewart,2025-01-18,12
Sullivan,2025-01-18,9
Sumner,2025-01-18,4
Tipton,2025-01-18,8
Unicoi,2025-01-18,1
Union,2025-01-18,15
Washington,2025-01-18,6
Weakley,2025-01-18,0
Williamson,2025-01-18,7
Wilson,2025-01-18,1
Bedford,2025-01-19,3
Bledsoe,2025-01-19,1
Blount,2025-01-19,2
Bradley,2025-01-19,1
Campbell,2025-01-19,15
Cannon,2025-01-19,1
Cheatham,2025-01-19,1
Chester,2025-01-19,2
Claiborne,2025-01-19,1
Clay,2025-01-19,1
Cocke,2025-01-19,13
Crockett,2025-01-19,0
Cumberland,2025-01-19,2
Davidson,2025-01-19,6
Dyer,2025-01-19,0
Fayette,2025-01-19,406
Fentress,2025-01-19,1
Franklin,2025-01-19,33
Gibson,2025-01-19,0
Greene,2025-01-19,1492
Grundy,2025-01-19,1
Hamblen,2025-01-19,7
Hamilton,2025-01-19,27
Hawkins,2025-01-19,19
Haywood,2025-01-19,0
Henry,2025-01-19,1
Jefferson,2025-01-19,27
Knox,2025-01-19,48
Lake,2025-01-19,0
Lauderdale,2025-01-19,0
Lawrence,2025-01-19,3
Loudon,2025-01-19,1
Macon,2025-01-19,2
Madison,2025-01-19,15
Marion,2025-01-19,2
Maury,2025-01-19,6
Meigs,2025-01-19,10
Montgomery,2025-01-19,1
Obion,2025-01-19,0
Rhea,2025-01-19,1
Roane,2025-01-19,6
Robertson,2025-01-19,1
Rutherford,2025-01-19,24
Sevier,2025-01-19,139
Shelby,2025-01-19,230
Sullivan,2025-01-19,197
Sumner,2025-01-19,1
Tipton,2025-01-19,3
Washington,2025-01-19,35
Weakley,2025-01-19,0
Williamson,2025-01-19,1
Wilson,2025-01-19,14
Bedford,2025-01-20,3
Bledsoe,2025-01-20,5
Blount,2025-01-20,1432
Bradley,2025-01-20,1102
Campbell,2025-01-20,82
Cannon,2025-01-20,1
Cheatham,2025-01-20,67
Chester,2025-01-20,2
Claiborne,2025-01-20,2
Cocke,2025-01-20,35
Coffee,2025-01-20,16
Crockett,2025-01-20,0
Cumberland,2025-01-20,1195
Davidson,2025-01-20,751
DeKalb,2025-01-20,0
Dickson,2025-01-20,0
Dyer,2025-01-20,0
Fayette,2025-01-20,405
Fentress,2025-01-20,599
Franklin,2025-01-20,33
Gibson,2025-01-20,0
Giles,2025-01-20,12
Grainger,2025-01-20,2
Greene,2025-01-20,1
Grundy,2025-01-20,116
Hamblen,2025-01-20,17
Hamilton,2025-01-20,221
Hawkins,2025-01-20,5
Haywood,2025-01-20,2
Henry,2025-01-20,30
Hickman,2025-01-20,0
Jefferson,2025-01-20,5
Knox,2025-01-20,36
Lake,2025-01-20,0
Lauderdale,2025-01-20,0
Lawrence,2025-01-20,31
Macon,2025-01-20,1114
Madison,2025-01-20,115
Marion,2025-01-20,74
Marshall,2025-01-20,1
Maury,2025-01-20,114
McMinn,2025-01-20,90
Meigs,2025-01-20,118
Monroe,2025-01-20,3
Montgomery,2025-01-20,784
Moore,2025-01-20,1
Obion,2025-01-20,0
Overton,2025-01-20,5
Pickett,2025-01-20,3
Polk,2025-01-20,1
Putnam,2025-01-20,71
Rhea,2025-01-20,10
Roane,2025-01-20,1
Robertson,2025-01-20,2
Rutherford,2025-01-20,1273
Scott,2025-01-20,16
Sevier,2025-01-20,135
Shelby,2025-01-20,25
Smith,2025-01-20,0
Stewart,2025-01-20,634
Sullivan,2025-01-20,34
Sumner,2025-01-20,4192
Tipton,2025-01-20,3
Trousdale,2025-01-20,0
Union,2025-01-20,4
Warren,2025-01-20,0
Washington,2025-01-20,28
Weakley,2025-01-20,0
White,2025-01-20,12
Williamson,2025-01-20,1183
Wilson,2025-01-20,12
Anderson,2025-01-21,35
Bledsoe,2025-01-21,2
Blount,2025-01-21,7
Bradley,2025-01-21,52
Cheatham,2025-01-21,1
Chester,2025-01-21,2
Claiborne,2025-01-21,23
Clay,2025-01-21,1
Cocke,2025-01-21,9
Coffee,2025-01-21,50
Crockett,2025-01-21,0
Cumberland,2025-01-21,518
Davidson,2025-01-21,63
DeKalb,2025-01-21,1
Dyer,2025-01-21,0
Fayette,2025-01-21,31
Fentress,2025-01-21,2
Franklin,2025-01-21,38
Gibson,2025-01-21,0
Giles,2025-01-21,5
Grainger,2025-01-21,1
Greene,2025-01-21,2
Grundy,2025-01-21,4
Hamblen,2025-01-21,35
Hamilton,2025-01-21,698
Hancock,2025-01-21,8
Hawkins,2025-01-21,55
Haywood,2025-01-21,0
Henry,2025-01-21,30
Jefferson,2025-01-21,97
Knox,2025-01-21,82
Lake,2025-01-21,0
Lauderdale,2025-01-21,0
Lawrence,2025-01-21,74
Loudon,2025-01-21,12
Macon,2025-01-21,2
Madison,2025-01-21,2
Marion,2025-01-21,2
Marshall,2025-01-21,3
Maury,2025-01-21,1
McMinn,2025-01-21,1
Meigs,2025-01-21,1
Monroe,2025-01-21,6
Montgomery,2025-01-21,371
Obion,2025-01-21,0
Pickett,2025-01-21,2
Putnam,2025-01-21,1
Rhea,2025-01-21,1
Roane,2025-01-21,10
Robertson,2025-01-21,19
Rutherford,2025-01-21,105
Sequatchie,2025-01-21,1
Sevier,2025-01-21,176
Shelby,2025-01-21,440
Stewart,2025-01-21,13
Sullivan,2025-01-21,345
Sumner,2025-01-21,37
Tipton,2025-01-21,1034
Trousdale,2025-01-21,1
Union,2025-01-21,2
Washington,2025-01-21,400
Weakley,2025-01-21,0
White,2025-01-21,1
Williamson,2025-01-21,1361
Wilson,2025-01-21,2
Anderson,2025-01-22,23
Bedford,2025-01-22,2
Bledsoe,2025-01-22,5
Blount,2025-01-22,27
Bradley,2025-01-22,534
Campbell,2025-01-22,174
Cannon,2025-01-22,2
Cheatham,2025-01-22,11
Chester,2025-01-22,1
Claiborne,2025-01-22,6
Cocke,2025-01-22,43
Coffee,2025-01-22,4
Crockett,2025-01-22,0
Cumberland,2025-01-22,74
Davidson,2025-01-22,364
Dyer,2025-01-22,0
Fayette,2025-01-22,9
Fentress,2025-01-22,3
Franklin,2025-01-22,13
Gibson,2025-01-22,0
Giles,2025-01-22,3025
Grainger,2025-01-22,32
Greene,2025-01-22,3
Grundy,2025-01-22,4
Hamblen,2025-01-22,7
Hamilton,2025-01-22,981
Hancock,2025-01-22,1
Hawkins,2025-01-22,8
Haywood,2025-01-22,4
Henry,2025-01-22,11
Jefferson,2025-01-22,64
Knox,2025-01-22,244
Lake,2025-01-22,0
Lauderdale,2025-01-22,0
Lawrence,2025-01-22,74
Loudon,2025-01-22,3
Macon,2025-01-22,4
Madison,2025-01-22,391
Marion,2025-01-22,208
Marshall,2025-01-22,8
Maury,2025-01-22,170
McMinn,2025-01-22,58
Meigs,2025-01-22,180
Monroe,2025-01-22,39
Montgomery,2025-01-22,1474
Moore,2025-01-22,1
Obion,2025-01-22,0
Pickett,2025-01-22,1822
Polk,2025-01-22,694
Rhea,2025-01-22,3
Roane,2025-01-22,2773
Robertson,2025-01-22,2
Rutherford,2025-01-22,17
Sequatchie,2025-01-22,1
Sevier,2025-01-22,100
Shelby,2025-01-22,1758
Smith,2025-01-22,80
Stewart,2025-01-22,86
Sullivan,2025-01-22,19
Sumner,2025-01-22,28
Tipton,2025-01-22,1
Trousdale,2025-01-22,374
Unicoi,2025-01-22,1
Union,2025-01-22,4
Washington,2025-01-22,105
Weakley,2025-01-22,0
Williamson,2025-01-22,1767
Wilson,2025-01-22,1246
Anderson,2025-01-23,3
Bedford,2025-01-23,4
Bledsoe,2025-01-23,2
Blount,2025-01-23,36
Bradley,2025-01-23,1
Campbell,2025-01-23,96
Cannon,2025-01-23,2
Cheatham,2025-01-23,5
Chester,2025-01-23,4
Claiborne,2025-01-23,2
Clay,2025-01-23,9
Cocke,2025-01-23,16
Coffee,2025-01-23,3
Crockett,2025-01-23,0
Cumberland,2025-01-23,18
Davidson,2025-01-23,2287
DeKalb,2025-01-23,1
Dyer,2025-01-23,0
Fayette,2025-01-23,557
Fentress,2025-01-23,11
Franklin,2025-01-23,6
Gibson,2025-01-23,0
Giles,2025-01-23,9
Grainger,2025-01-23,1
Greene,2025-01-23,3
Grundy,2025-01-23,5
Hamblen,2025-01-23,6
Hamilton,2025-01-23,53
Hardeman,2025-01-23,24
Hawkins,2025-01-23,9
Haywood,2025-01-23,1
Henry,2025-01-23,140
Jefferson,2025-01-23,2
Knox,2025-01-23,90
Lake,2025-01-23,0
Lauderdale,2025-01-23,0
Lawrence,2025-01-23,7
Loudon,2025-01-23,1
Macon,2025-01-23,3
Madison,2025-01-23,8
Marion,2025-01-23,7
Marshall,2025-01-23,8
Maury,2025-01-23,7
McMinn,2025-01-23,89
Meigs,2025-01-23,5
Monroe,2025-01-23,3
Montgomery,2025-01-23,10
Moore,2025-01-23,1
Obion,2025-01-23,0
Polk,2025-01-23,1
Rhea,2025-01-23,12
Roane,2025-01-23,10
Robertson,2025-01-23,1
Rutherford,2025-01-23,268
Sequatchie,2025-01-23,1
Sevier,2025-01-23,870
Shelby,2025-01-23,1515
Smith,2025-01-23,1
Stewart,2025-01-23,13
Sullivan,2025-01-23,23
Sumner,2025-01-23,273
Tipton,2025-01-23,57
Trousdale,2025-01-23,1
Union,2025-01-23,3
Washington,2025-01-23,3
Weakley,2025-01-23,0
Williamson,2025-01-23,190
Wilson,2025-01-23,1
Anderson,2025-01-24,1
Bedford,2025-01-24,6
Bledsoe,2025-01-24,2
Blount,2025-01-24,82
Bradley,2025-01-24,4
Cannon,2025-01-24,2
Cheatham,2025-01-24,5
Chester,2025-01-24,5
Claiborne,2025-01-24,13
Cocke,2025-01-24,3
Coffee,2025-01-24,172
Cumberland,2025-01-24,189
Davidson,2025-01-24,667
DeKalb,2025-01-24,0
Dickson,2025-01-24,0
Fayette,2025-01-24,1
Franklin,2025-01-24,3
Giles,2025-01-24,4
Greene,2025-01-24,5
Grundy,2025-01-24,5
Hamblen,2025-01-24,41
Hamilton,2025-01-24,16
Hawkins,2025-01-24,40
Henry,2025-01-24,0
Hickman,2025-01-24,0
Jefferson,2025-01-24,2
Knox,2025-01-24,41
Lawrence,2025-01-24,27
Loudon,2025-01-24,2
Macon,2025-01-24,1
Madison,2025-01-24,22
Marion,2025-01-24,6
Marshall,2025-01-24,9
Maury,2025-01-24,80
McMinn,2025-01-24,1
Meigs,2025-01-24,1
Monroe,2025-01-24,1
Montgomery,2025-01-24,1
Overton,2025-01-24,1
Polk,2025-01-24,1
Rhea,2025-01-24,1
Roane,2025-01-24,1
Robertson,2025-01-24,1
Rutherford,2025-01-24,1152
Sevier,2025-01-24,18
Shelby,2025-01-24,987
Smith,2025-01-24,0
Sullivan,2025-01-24,133
Sumner,2025-01-24,2
Tipton,2025-01-24,3
Trousdale,2025-01-24,0
Unicoi,2025-01-24,2
Union,2025-01-24,9
Warren,2025-01-24,0
Washington,2025-01-24,34
Weakley,2025-01-24,0
Williamson,2025-01-24,34
Wilson,2025-01-24,4
Anderson,2025-01-25,1
Bedford,2025-01-25,64
Bledsoe,2025-01-25,3
Blount,2025-01-25,1
Campbell,2025-01-25,13
Cheatham,2025-01-25,1
Claiborne,2025-01-25,9
Cocke,2025-01-25,5
Coffee,2025-01-25,11
Cumberland,2025-01-25,363
Davidson,2025-01-25,667
Fentress,2025-01-25,1
Franklin,2025-01-25,1
Giles,2025-01-25,2
Greene,2025-01-25,5
Grundy,2025-01-25,3
Hamilton,2025-01-25,41
Hancock,2025-01-25,42
Hardeman,2025-01-25,3
Haywood,2025-01-25,13
Henderson,2025-01-25,2
Henry,2025-01-25,1
Jefferson,2025-01-25,2
Knox,2025-01-25,219
Lawrence,2025-01-25,3
Madison,2025-01-25,22
Marion,2025-01-25,9
Marshall,2025-01-25,1
Maury,2025-01-25,6
McMinn,2025-01-25,1
Meigs,2025-01-25,3
Monroe,2025-01-25,12
Montgomery,2025-01-25,5
Polk,2025-01-25,1
Putnam,2025-01-25,1
Rhea,2025-01-25,1
Robertson,2025-01-25,9
Rutherford,2025-01-25,21
Sequatchie,2025-01-25,1
Sevier,2025-01-25,325
Shelby,2025-01-25,257
Stewart,2025-01-25,1
Sullivan,2025-01-25,134
Sumner,2025-01-25,2
Tipton,2025-01-25,16
Union,2025-01-25,3
Washington,2025-01-25,1
White,2025-01-25,153
Williamson,2025-01-25,2
Wilson,2025-01-25,1
Anderson,2025-01-26,3
Bedford,2025-01-26,691
