county,date,customers_out
Pickett,2021-01-13,
Polk,2021-01-12,5.0
Polk,2021-01-13,1.0
Polk,2021-01-15,3.0
Putnam,2021-01-13,1.0
Rhea,2021-01-14,2.0
Rhea,2021-01-15,3.0
Roane,2021-01-12,4.0
Roane,2021-01-13,
Roane,2021-01-14,
Roane,2021-01-15,1.0
Robertson,2021-01-12,5.0
Robertson,2021-01-13,218.0
Robertson,2021-01-14,49.0
Robertson,2021-01-15,30.0
Rutherford,2021-01-12,40.0
Rutherford,2021-01-13,741.0
Rutherford,2021-01-14,25.0
Rutherford,2021-01-15,244.0
Scott,2021-01-12,
Scott,2021-01-13,
Sequatchie,2021-01-12,1.0
Sequatchie,2021-01-13,18.0
Sequatchie,2021-01-14,47.0
Sequatchie,2021-01-15,51.0
Sevier,2021-01-12,4.0
Sevier,2021-01-13,40.0
Sevier,2021-01-14,10.0
Sevier,2021-01-15,764.0
Shelby,2021-01-12,1464.0
Shelby,2021-01-13,209.0
Shelby,2021-01-14,1856.0
Shelby,2021-01-15,28.0
Smith,2021-01-12,
Smith,2021-01-15,1.0
Stewart,2021-01-12,1491.0
Stewart,2021-01-13,6.0
Stewart,2021-01-14,121.0
Stewart,2021-01-15,2.0
Sullivan,2021-01-12,649.0
Sullivan,2021-01-13,27.0
Sullivan,2021-01-14,13.0
Sullivan,2021-01-15,1.0
Sumner,2021-01-12,4.0
Sumner,2021-01-13,14.0
Sumner,2021-01-14,3.0
Sumner,2021-01-15,46.0
Tipton,2021-01-12,1.0
Tipton,2021-01-13,4.0
Tipton,2021-01-15,18.0
Trousdale,2021-01-12,
Trousdale,2021-01-13,2.0
Trousdale,2021-01-14,1.0
Unicoi,2021-01-14,1.0
Union,2021-01-12,
Union,2021-01-13,2.0
Union,2021-01-14,
Van Buren,2021-01-14,1.0
Van Buren,2021-01-15,1.0
Warren,2021-01-12,
Washington,2021-01-12,15.0
Washington,2021-01-13,12.0
Washington,2021-01-14,35.0
Washington,2021-01-15,67.0
White,2021-01-13,1.0
Williamson,2021-01-12,44.0
Williamson,2021-01-13,216.0
Williamson,2021-01-14,59.0
Williamson,2021-01-15,12.0
Wilson,2021-01-12,21.0
Wilson,2021-01-13,32.0
Wilson,2021-01-14,6.0
Wilson,2021-01-15,441.0
Anderson,2021-01-15,7.0
Anderson,2021-01-16,4.0
Anderson,2021-01-17,1.0
Anderson,2021-01-18,1.0
Bedford,2021-01-15,146.0
Bedford,2021-01-16,146.0
Bedford,2021-01-17,1.0
Bedford,2021-01-18,9.0
Bedford,2021-01-19,2.0
Blount,2021-01-15,7.0
Blount,2021-01-16,1.0
Blount,2021-01-17,43.0
Blount,2021-01-18,19.0
Blount,2021-01-19,536.0
Bradley,2021-01-16,1.0
Bradley,2021-01-17,38.0
Bradley,2021-01-18,20.0
Bradley,2021-01-19,43.0
Campbell,2021-01-15,18.0
Campbell,2021-01-19,10.0
Cannon,2021-01-18,2.0
Cannon,2021-01-19,2.0
Cheatham,2021-01-16,17.0
Cheatham,2021-01-17,57.0
Cheatham,2021-01-18,1.0
Chester,2021-01-15,1.0
Claiborne,2021-01-18,1.0
Claiborne,2021-01-19,1.0
Clay,2021-01-18,2.0
Cocke,2021-01-15,2.0
Cocke,2021-01-16,2.0
Cocke,2021-01-17,148.0
Cocke,2021-01-18,3.0
Cocke,2021-01-19,354.0
Coffee,2021-01-17,3.0
Coffee,2021-01-18,4.0
Coffee,2021-01-19,88.0
Crockett,2021-01-17,6.0
Crockett,2021-01-19,2.0
Cumberland,2021-01-15,9.0
Cumberland,2021-01-16,2.0
Cumberland,2021-01-17,19.0
Cumberland,2021-01-18,341.0
Cumberland,2021-01-19,18.0
Davidson,2021-01-15,110.0
Davidson,2021-01-16,37.0
Davidson,2021-01-17,138.0
Davidson,2021-01-18,17.0
Davidson,2021-01-19,37.0
DeKalb,2021-01-15,1.0
DeKalb,2021-01-18,
DeKalb,2021-01-19,32.0
Dickson,2021-01-16,
Dickson,2021-01-18,
Dyer,2021-01-16,11.0
Fayette,2021-01-15,
Fayette,2021-01-16,15.0
Fayette,2021-01-17,1.0
Fayette,2021-01-18,
Fayette,2021-01-19,
Fentress,2021-01-16,4.0
Fentress,2021-01-17,6.0
Fentress,2021-01-18,11.0
Franklin,2021-01-18,3.0
Franklin,2021-01-19,1.0
Gibson,2021-01-15,1.0
Gibson,2021-01-17,1.0
Gibson,2021-01-18,53.0
Gibson,2021-01-19,502.0
Giles,2021-01-16,1671.0
Giles,2021-01-17,1.0
Giles,2021-01-18,115.0
Giles,2021-01-19,4.0
Grainger,2021-01-18,706.0
Grainger,2021-01-19,2.0
Greene,2021-01-15,2.0
Greene,2021-01-16,8.0
Greene,2021-01-17,1.0
Greene,2021-01-18,1.0
Greene,2021-01-19,10.0
Grundy,2021-01-16,1549.0
Grundy,2021-01-17,1549.0
Grundy,2021-01-18,10.0
Grundy,2021-01-19,129.0
Hamblen,2021-01-15,1.0
Hamblen,2021-01-16,
Hamblen,2021-01-17,
Hamblen,2021-01-18,
Hamblen,2021-01-19,
Hamilton,2021-01-15,1.0
Hamilton,2021-01-17,9.0
Hamilton,2021-01-18,4.0
Hancock,2021-01-15,1.0
Hancock,2021-01-16,1.0
Hancock,2021-01-17,1.0
Hancock,2021-01-18,1.0
Hancock,2021-01-19,1.0
Hardeman,2021-01-15,
Hardeman,2021-01-17,
Hardeman,2021-01-18,
Hardeman,2021-01-19,
Hawkins,2021-01-15,2.0
Hawkins,2021-01-16,220.0
Hawkins,2021-01-17,
Hawkins,2021-01-18,17.0
Hawkins,2021-01-19,56.0
Haywood,2021-01-15,
Haywood,2021-01-17,
Haywood,2021-01-18,
Haywood,2021-01-19,
Henry,2021-01-15,1.0
Henry,2021-01-16,21.0
Henry,2021-01-17,10.0
Henry,2021-01-18,36.0
Henry,2021-01-19,4.0
Hickman,2021-01-18,
Jefferson,2021-01-15,6.0
Jefferson,2021-01-18,2.0
Jefferson,2021-01-19,1.0
Knox,2021-01-15,1175.0
Knox,2021-01-16,28.0
Knox,2021-01-17,97.0
Knox,2021-01-18,161.0
Knox,2021-01-19,539.0
Lawrence,2021-01-15,1.0
Lawrence,2021-01-16,59.0
Lawrence,2021-01-17,17.0
Lawrence,2021-01-18,8.0
Lawrence,2021-01-19,7.0
Loudon,2021-01-16,
Loudon,2021-01-18,2.0
Loudon,2021-01-19,3.0
Macon,2021-01-18,2.0
Macon,2021-01-19,7.0
Madison,2021-01-16,1.0
Marion,2021-01-16,2.0
Marion,2021-01-17,5.0
Marion,2021-01-18,8.0
Marion,2021-01-19,7.0
Marshall,2021-01-15,
Marshall,2021-01-17,
Marshall,2021-01-18,11.0
Marshall,2021-01-19,23.0
Maury,2021-01-16,6.0
Maury,2021-01-17,2.0
Maury,2021-01-18,7.0
Maury,2021-01-19,2.0
McMinn,2021-01-15,1.0
McMinn,2021-01-16,1.0
Meigs,2021-01-16,14.0
Meigs,2021-01-17,1.0
Meigs,2021-01-18,5.0
Meigs,2021-01-19,1.0
Monroe,2021-01-15,1.0
Monroe,2021-01-16,2.0
Monroe,2021-01-17,50.0
Monroe,2021-01-18,1.0
Monroe,2021-01-19,643.0
Montgomery,2021-01-15,25.0
Montgomery,2021-01-16,1.0
Montgomery,2021-01-17,29.0
Montgomery,2021-01-18,13.0
Montgomery,2021-01-19,35.0
Moore,2021-01-16,3.0
Morgan,2021-01-16,1.0
Morgan,2021-01-17,19.0
Obion,2021-01-16,4.0
Obion,2021-01-19,1.0
Pickett,2021-01-16,1.0
Pickett,2021-01-17,1.0
Polk,2021-01-18,1.0
Polk,2021-01-19,1.0
Rhea,2021-01-15,1.0
Rhea,2021-01-16,1.0
Rhea,2021-01-18,1.0
Rhea,2021-01-19,916.0
Roane,2021-01-16,
Roane,2021-01-17,1.0
Roane,2021-01-19,
Robertson,2021-01-15,1.0
Robertson,2021-01-16,1.0
Robertson,2021-01-17,1.0
Robertson,2021-01-18,46.0
Robertson,2021-01-19,10.0
Rutherford,2021-01-15,115.0
Rutherford,2021-01-16,3.0
Rutherford,2021-01-17,404.0
Rutherford,2021-01-18,404.0
Rutherford,2021-01-19,1773.0
Sevier,2021-01-15,3.0
Sevier,2021-01-16,5.0
Sevier,2021-01-17,27.0
Sevier,2021-01-18,13.0
Sevier,2021-01-19,58.0
Shelby,2021-01-15,1427.0
Shelby,2021-01-16,52.0
Shelby,2021-01-17,918.0
Shelby,2021-01-18,942.0
Shelby,2021-01-19,1154.0
Smith,2021-01-18,
Stewart,2021-01-16,
Stewart,2021-01-17,74.0
Stewart,2021-01-18,1.0
Stewart,2021-01-19,1.0
Sullivan,2021-01-16,1548.0
Sullivan,2021-01-17,4.0
Sullivan,2021-01-18,10.0
Sullivan,2021-01-19,86.0
Sumner,2021-01-15,6.0
Sumner,2021-01-16,1.0
Sumner,2021-01-17,1.0
Sumner,2021-01-18,6.0
Sumner,2021-01-19,28.0
Tipton,2021-01-15,1.0
Tipton,2021-01-16,3.0
Tipton,2021-01-17,26.0
Tipton,2021-01-18,4.0
Tipton,2021-01-19,14.0
Trousdale,2021-01-18,5.0
Unicoi,2021-01-18,
Union,2021-01-16,3.0
Union,2021-01-17,4.0
Union,2021-01-18,111.0
Union,2021-01-19,2.0
Warren,2021-01-18,
Washington,2021-01-15,4.0
Washington,2021-01-16,330.0
Washington,2021-01-17,10.0
Washington,2021-01-18,209.0
Washington,2021-01-19,43.0
Williamson,2021-01-15,1.0
Williamson,2021-01-16,13.0
Williamson,2021-01-17,3.0
Williamson,2021-01-18,6.0
Williamson,2021-01-19,5.0
Wilson,2021-01-15,441.0
Wilson,2021-01-16,1.0
Wilson,2021-01-17,5.0
Wilson,2021-01-18,16.0
Wilson,2021-01-19,34.0
Anderson,2021-01-20,
Anderson,2021-01-21,19.0
Anderson,2021-01-22,5250.0
Anderson,2021-01-23,
Bedford,2021-01-20,5.0
Bedford,2021-01-21,5.0
Bedford,2021-01-22,1.0
Bedford,2021-01-23,
Bledsoe,2021-01-20,1.0
Bledsoe,2021-01-21,1.0
Bledsoe,2021-01-23,2.0
Blount,2021-01-20,33.0
Blount,2021-01-21,86.0
Blount,2021-01-22,19.0
Blount,2021-01-23,
Bradley,2021-01-20,132.0
Bradley,2021-01-21,2.0
Bradley,2021-01-22,10.0
Bradley,2021-01-23,1.0
Campbell,2021-01-20,7.0
Campbell,2021-01-21,45.0
Campbell,2021-01-22,105.0
Campbell,2021-01-23,9.0
Cannon,2021-01-20,2.0
Cannon,2021-01-21,1.0
Cannon,2021-01-22,2.0
Cannon,2021-01-23,1.0
Cheatham,2021-01-20,1.0
Cheatham,2021-01-21,92.0
Cheatham,2021-01-22,3.0
Cheatham,2021-01-23,
Chester,2021-01-20,15.0
Claiborne,2021-01-20,6.0
Claiborne,2021-01-21,18.0
Claiborne,2021-01-22,3.0
Claiborne,2021-01-23,1.0
Cocke,2021-01-19,1.0
Cocke,2021-01-20,41.0
Cocke,2021-01-21,55.0
Cocke,2021-01-22,1.0
Cocke,2021-01-23,1.0
Coffee,2021-01-20,2.0
Coffee,2021-01-21,
Coffee,2021-01-22,5.0
Coffee,2021-01-23,
Crockett,2021-01-21,2.0
Crockett,2021-01-22,1.0
Crockett,2021-01-23,18.0
Cumberland,2021-01-20,2.0
Cumberland,2021-01-21,4.0
Cumberland,2021-01-22,700.0
Cumberland,2021-01-23,2.0
Davidson,2021-01-19,4.0
Davidson,2021-01-20,95.0
Davidson,2021-01-21,360.0
Davidson,2021-01-22,5.0
Davidson,2021-01-23,13.0
Davidson,2021-01-24,2.0
DeKalb,2021-01-23,
Dickson,2021-01-20,
Dickson,2021-01-23,
Dyer,2021-01-22,
Fayette,2021-01-19,1.0
Fayette,2021-01-20,1.0
Fayette,2021-01-21,1.0
Fayette,2021-01-22,1.0
Fayette,2021-01-23,24.0
Fentress,2021-01-19,1.0
Fentress,2021-01-20,1.0
Fentress,2021-01-21,1.0
Fentress,2021-01-23,1.0
Franklin,2021-01-20,11.0
Franklin,2021-01-21,18.0
Franklin,2021-01-22,3.0
Franklin,2021-01-23,2.0
Gibson,2021-01-21,86.0
Gibson,2021-01-22,
Gibson,2021-01-23,1.0
Giles,2021-01-20,53.0
Giles,2021-01-21,1.0
Giles,2021-01-22,4.0
Giles,2021-01-23,1.0
Grainger,2021-01-20,1.0
Grainger,2021-01-21,10.0
Grainger,2021-01-22,2.0
Grainger,2021-01-23,
Greene,2021-01-19,1.0
Greene,2021-01-20,1.0
Greene,2021-01-21,2.0
Greene,2021-01-22,
Greene,2021-01-23,1.0
Grundy,2021-01-21,31.0
Grundy,2021-01-22,1.0
Grundy,2021-01-23,8.0
Hamblen,2021-01-20,
Hamblen,2021-01-21,2.0
Hamblen,2021-01-22,40.0
Hamblen,2021-01-23,1.0
Hamilton,2021-01-21,10.0
Hamilton,2021-01-22,5.0
Hancock,2021-01-19,1.0
Hancock,2021-01-20,11.0
Hancock,2021-01-21,1.0
Hancock,2021-01-22,3.0
Hancock,2021-01-23,1.0
Hancock,2021-01-24,1.0
Hardeman,2021-01-19,
Hardeman,2021-01-20,
Hardeman,2021-01-23,
Hawkins,2021-01-20,526.0
Hawkins,2021-01-21,7.0
Hawkins,2021-01-22,39.0
Hawkins,2021-01-23,6.0
Haywood,2021-01-19,
Haywood,2021-01-20,
Haywood,2021-01-22,
Haywood,2021-01-23,
Henry,2021-01-20,47.0
Henry,2021-01-22,9.0
Henry,2021-01-23,10.0
Henry,2021-01-24,1.0
Hickman,2021-01-23,
Jefferson,2021-01-19,4.0
Jefferson,2021-01-20,
Knox,2021-01-19,18.0
Knox,2021-01-20,847.0
Knox,2021-01-21,59.0
Knox,2021-01-22,28.0
Knox,2021-01-23,29.0
Knox,2021-01-24,3.0
Lake,2021-01-21,4.0
Lake,2021-01-22,
Lauderdale,2021-01-22,
Lawrence,2021-01-19,1.0
Lawrence,2021-01-20,11.0
Lawrence,2021-01-21,6.0
Lawrence,2021-01-22,6.0
Lawrence,2021-01-23,459.0
Lewis,2021-01-21,
Lewis,2021-01-23,
Lincoln,2021-01-21,
Lincoln,2021-01-23,
Loudon,2021-01-20,35.0
Loudon,2021-01-21,
Loudon,2021-01-22,36.0
Loudon,2021-01-23,2115.0
Macon,2021-01-20,1.0
Macon,2021-01-22,8.0
Madison,2021-01-20,19.0
Madison,2021-01-21,30.0
Madison,2021-01-22,
Marion,2021-01-19,1.0
Marion,2021-01-20,30.0
Marion,2021-01-21,29.0
Marshall,2021-01-19,2.0
Marshall,2021-01-20,3.0
Marshall,2021-01-21,9.0
Marshall,2021-01-22,1.0
Marshall,2021-01-23,
Maury,2021-01-20,55.0
Maury,2021-01-21,409.0
Maury,2021-01-22,2.0
Maury,2021-01-23,1.0
McMinn,2021-01-20,8.0
McMinn,2021-01-22,17.0
McMinn,2021-01-23,1.0
Meigs,2021-01-22,2.0
Meigs,2021-01-23,1.0
Monroe,2021-01-20,11.0
Monroe,2021-01-21,3.0
Monroe,2021-01-22,2.0
Monroe,2021-01-23,54.0
Montgomery,2021-01-19,1.0
Montgomery,2021-01-20,46.0
Montgomery,2021-01-21,18.0
Montgomery,2021-01-22,22.0
Montgomery,2021-01-23,25.0
Moore,2021-01-20,15.0
Moore,2021-01-21,9.0
Moore,2021-01-22,3.0
Morgan,2021-01-21,3.0
Morgan,2021-01-22,3.0
Morgan,2021-01-23,
Obion,2021-01-20,2.0
Obion,2021-01-22,
Pickett,2021-01-21,1.0
Pickett,2021-01-22,1.0
Polk,2021-01-20,1.0
Polk,2021-01-22,1.0
Polk,2021-01-23,6.0
Putnam,2021-01-21,1.0
Putnam,2021-01-22,1.0
Putnam,2021-01-23,1.0
Rhea,2021-01-20,1.0
Rhea,2021-01-21,1.0
Rhea,2021-01-23,3.0
Roane,2021-01-20,1.0
Roane,2021-01-21,1.0
Roane,2021-01-22,905.0
Roane,2021-01-23,
Robertson,2021-01-19,1.0
Robertson,2021-01-20,8.0
Robertson,2021-01-21,5.0
Robertson,2021-01-22,6.0
Robertson,2021-01-23,65.0
Rutherford,2021-01-20,7.0
Rutherford,2021-01-21,11589.0
Rutherford,2021-01-22,5.0
Rutherford,2021-01-23,2106.0
Sequatchie,2021-01-20,1.0
Sequatchie,2021-01-21,3.0
Sequatchie,2021-01-23,21.0
Sevier,2021-01-19,2.0
Sevier,2021-01-20,7.0
Sevier,2021-01-21,4.0
Sevier,2021-01-22,49.0
Sevier,2021-01-23,1.0
Shelby,2021-01-19,9.0
Shelby,2021-01-20,226.0
Shelby,2021-01-21,482.0
Shelby,2021-01-22,79.0
Shelby,2021-01-23,681.0
Shelby,2021-01-24,1.0
Smith,2021-01-23,
Stewart,2021-01-20,4.0
Stewart,2021-01-21,9.0
Stewart,2021-01-22,1.0
Stewart,2021-01-23,
Sullivan,2021-01-19,4.0
Sullivan,2021-01-20,37.0
Sullivan,2021-01-21,237.0
Sullivan,2021-01-22,6.0
Sullivan,2021-01-23,7.0
Sullivan,2021-01-24,1.0
Sumner,2021-01-20,6.0
Sumner,2021-01-21,68.0
Sumner,2021-01-22,9.0
Sumner,2021-01-23,5.0
Tipton,2021-01-20,179.0
Tipton,2021-01-21,2.0
Tipton,2021-01-22,11.0
Tipton,2021-01-23,13.0
Trousdale,2021-01-23,
Unicoi,2021-01-21,7.0
Union,2021-01-19,2.0
Union,2021-01-20,2.0
Union,2021-01-21,1.0
Union,2021-01-22,127.0
Union,2021-01-23,4.0
Warren,2021-01-23,
Washington,2021-01-19,20.0
Washington,2021-01-20,12.0
Washington,2021-01-21,13.0
Washington,2021-01-22,54.0
Washington,2021-01-23,65.0
Washington,2021-01-24,1.0
Wayne,2021-01-23,
Weakley,2021-01-22,
Williamson,2021-01-19,2.0
Williamson,2021-01-20,16.0
Williamson,2021-01-21,2362.0
Williamson,2021-01-22,4.0
Williamson,2021-01-23,7.0
Wilson,2021-01-19,37.0
Wilson,2021-01-20,37.0
Wilson,2021-01-21,1.0
Wilson,2021-01-22,6.0
Wilson,2021-01-23,1.0
Anderson,2021-01-25,24.0
Anderson,2021-01-26,5253.0
Anderson,2021-01-27,32.0
Bedford,2021-01-24,22.0
Bedford,2021-01-25,71.0
Bedford,2021-01-26,18.0
Bedford,2021-01-27,18.0
Bledsoe,2021-01-25,
Bledsoe,2021-01-27,
Blount,2021-01-24,55.0
Blount,2021-01-25,72.0
Blount,2021-01-26,64.0
Blount,2021-01-27,43.0
Bradley,2021-01-24,1.0
Bradley,2021-01-25,17.0
Bradley,2021-01-26,767.0
Bradley,2021-01-27,11.0
Campbell,2021-01-24,2.0
Campbell,2021-01-25,112.0
Campbell,2021-01-26,19.0
Campbell,2021-01-27,107.0
Cannon,2021-01-25,1.0
Cannon,2021-01-26,11.0
Cannon,2021-01-27,3.0
Cheatham,2021-01-24,1.0
Cheatham,2021-01-25,1714.0
Cheatham,2021-01-26,24.0
Cheatham,2021-01-27,1.0
Chester,2021-01-25,
Chester,2021-01-26,
Chester,2021-01-27,
Claiborne,2021-01-24,19.0
Claiborne,2021-01-25,46.0
Claiborne,2021-01-26,72.0
Claiborne,2021-01-27,51.0
Clay,2021-01-27,18.0
Cocke,2021-01-24,6.0
Cocke,2021-01-25,2.0
Cocke,2021-01-26,25.0
Cocke,2021-01-27,27.0
Coffee,2021-01-24,1.0
Coffee,2021-01-25,1.0
Coffee,2021-01-26,1.0
Coffee,2021-01-27,3.0
Crockett,2021-01-25,
Crockett,2021-01-26,
Crockett,2021-01-27,43.0
Cumberland,2021-01-24,24.0
Cumberland,2021-01-25,28.0
Cumberland,2021-01-26,24.0
Cumberland,2021-01-27,1.0
Davidson,2021-01-24,801.0
Davidson,2021-01-25,1852.0
Davidson,2021-01-26,506.0
Davidson,2021-01-27,283.0
DeKalb,2021-01-25,
Dickson,2021-01-25,
Dyer,2021-01-26,2.0
Fayette,2021-01-24,24.0
Fayette,2021-01-25,28.0
Fayette,2021-01-26,1.0
Fayette,2021-01-27,
Fentress,2021-01-25,1.0
Fentress,2021-01-26,1.0
Fentress,2021-01-27,2.0
Franklin,2021-01-24,8.0
Franklin,2021-01-25,85.0
Franklin,2021-01-26,85.0
Franklin,2021-01-27,1.0
Gibson,2021-01-25,60.0
Gibson,2021-01-26,1.0
Giles,2021-01-24,12.0
Giles,2021-01-25,31.0
Giles,2021-01-26,2.0
Giles,2021-01-27,44.0
Grainger,2021-01-25,183.0
Greene,2021-01-24,1.0
Greene,2021-01-25,1.0
Greene,2021-01-26,2.0
Greene,2021-01-27,8.0
Grundy,2021-01-26,33.0
Hamblen,2021-01-24,
Hamblen,2021-01-25,4.0
Hamblen,2021-01-26,2.0
Hamblen,2021-01-27,2.0
Hamilton,2021-01-25,87.0
Hamilton,2021-01-26,1.0
Hamilton,2021-01-27,46.0
Hancock,2021-01-24,2.0
Hancock,2021-01-25,27.0
Hancock,2021-01-26,34.0
Hancock,2021-01-27,1.0
Hardeman,2021-01-25,2.0
Hardeman,2021-01-26,
Hardeman,2021-01-27,
Hawkins,2021-01-24,24.0
Hawkins,2021-01-25,124.0
Hawkins,2021-01-26,188.0
Hawkins,2021-01-27,48.0
Haywood,2021-01-25,
Haywood,2021-01-26,
Haywood,2021-01-27,
Henderson,2021-01-25,
Henderson,2021-01-26,
Henderson,2021-01-27,
Henry,2021-01-24,5.0
Henry,2021-01-25,50.0
Henry,2021-01-26,8.0
Henry,2021-01-27,6.0
Hickman,2021-01-25,
Knox,2021-01-24,257.0
Knox,2021-01-25,1366.0
Knox,2021-01-26,1369.0
Knox,2021-01-27,1744.0
Lauderdale,2021-01-25,
Lauderdale,2021-01-26,
Lauderdale,2021-01-27,
Lawrence,2021-01-24,320.0
Lawrence,2021-01-25,20.0
Lawrence,2021-01-26,21.0
Lawrence,2021-01-27,3.0
Loudon,2021-01-25,683.0
Loudon,2021-01-26,3.0
Loudon,2021-01-27,3.0
Macon,2021-01-24,8.0
Macon,2021-01-25,105.0
Madison,2021-01-24,6.0
Madison,2021-01-25,
Madison,2021-01-26,
Madison,2021-01-27,1.0
Marion,2021-01-24,5.0
Marion,2021-01-25,2.0
Marion,2021-01-26,4.0
Marion,2021-01-27,2.0
Marshall,2021-01-24,2.0
Marshall,2021-01-25,4.0
Marshall,2021-01-26,22.0
Marshall,2021-01-27,2.0
Maury,2021-01-24,1.0
Maury,2021-01-25,65.0
Maury,2021-01-26,8.0
Maury,2021-01-27,2.0
McMinn,2021-01-24,3.0
McMinn,2021-01-25,58.0
McMinn,2021-01-26,1.0
McMinn,2021-01-27,13.0
Meigs,2021-01-24,2.0
Meigs,2021-01-25,
Meigs,2021-01-26,39.0
Meigs,2021-01-27,15.0
Monroe,2021-01-24,3.0
Monroe,2021-01-25,838.0
Monroe,2021-01-26,15.0
Monroe,2021-01-27,86.0
Montgomery,2021-01-24,16.0
Montgomery,2021-01-25,159.0
Montgomery,2021-01-26,130.0
Montgomery,2021-01-27,18.0
Morgan,2021-01-25,
Morgan,2021-01-27,
Obion,2021-01-24,2.0
Obion,2021-01-25,207.0
Obion,2021-01-26,8.0
Obion,2021-01-27,1.0
Overton,2021-01-25,
Overton,2021-01-27,
Pickett,2021-01-25,3.0
Pickett,2021-01-26,
Pickett,2021-01-27,
Polk,2021-01-25,1.0
Polk,2021-01-26,14.0
Polk,2021-01-27,
Putnam,2021-01-25,
Putnam,2021-01-26,1.0
Putnam,2021-01-27,
Rhea,2021-01-24,9.0
Rhea,2021-01-25,1.0
Rhea,2021-01-26,1.0
Rhea,2021-01-27,
Roane,2021-01-25,3.0
Roane,2021-01-26,4002.0
Roane,2021-01-27,
Robertson,2021-01-24,3.0
Robertson,2021-01-25,443.0
Robertson,2021-01-26,10.0
Robertson,2021-01-27,6.0
Rutherford,2021-01-24,33.0
Rutherford,2021-01-25,27.0
Rutherford,2021-01-26,12.0
Rutherford,2021-01-27,213.0
Scott,2021-01-25,
Scott,2021-01-26,
Scott,2021-01-27,
Sequatchie,2021-01-26,8.0
Sevier,2021-01-24,1.0
Sevier,2021-01-25,90.0
Sevier,2021-01-26,121.0
Sevier,2021-01-27,11.0
Shelby,2021-01-24,11199.0
Shelby,2021-01-25,6455.0
Shelby,2021-01-26,399.0
Shelby,2021-01-27,1153.0
Smith,2021-01-25,
Stewart,2021-01-25,1286.0
Stewart,2021-01-26,1.0
Stewart,2021-01-27,1.0
Sullivan,2021-01-24,56.0
Sullivan,2021-01-25,62.0
Sullivan,2021-01-26,1039.0
Sullivan,2021-01-27,38.0
Sumner,2021-01-24,
Sumner,2021-01-25,1938.0
Sumner,2021-01-26,7.0
Sumner,2021-01-27,4.0
Tipton,2021-01-25,
Tipton,2021-01-26,
Tipton,2021-01-27,
Trousdale,2021-01-25,893.0
Trousdale,2021-01-27,5.0
Union,2021-01-25,28.0
Union,2021-01-26,16.0
Union,2021-01-27,
Warren,2021-01-25,
Washington,2021-01-24,9.0
Washington,2021-01-25,88.0
Washington,2021-01-26,430.0
Washington,2021-01-27,37.0
White,2021-01-25,
White,2021-01-27,
Williamson,2021-01-24,1.0
Williamson,2021-01-25,5388.0
Williamson,2021-01-26,93.0
Williamson,2021-01-27,6.0
Wilson,2021-01-24,1391.0
Wilson,2021-01-25,27.0
Wilson,2021-01-26,24.0
Wilson,2021-01-27,8.0
Anderson,2021-01-27,3.0
Anderson,2021-01-28,6.0
Anderson,2021-01-29,3.0
Anderson,2021-01-30,6.0
Anderson,2021-01-31,3.0
Bedford,2021-01-28,74.0
Bedford,2021-01-29,2.0
Bedford,2021-01-30,16.0
Bledsoe,2021-01-27,4.0
Bledsoe,2021-01-28,557.0
Bledsoe,2021-01-30,39.0
Bledsoe,2021-01-31,91.0
Blount,2021-01-28,199.0
Blount,2021-01-29,52.0
Blount,2021-01-30,14.0
Blount,2021-01-31,129.0
Bradley,2021-01-27,4.0
Bradley,2021-01-28,1.0
Bradley,2021-01-29,1.0
Bradley,2021-01-30,1075.0
Bradley,2021-01-31,16.0
Campbell,2021-01-28,879.0
Campbell,2021-01-29,61.0
Campbell,2021-01-30,27.0
Campbell,2021-01-31,20.0
Cannon,2021-01-28,3.0
Cannon,2021-01-29,1.0
Cannon,2021-01-31,6.0
Cheatham,2021-01-28,19.0
Cheatham,2021-01-29,3.0
Cheatham,2021-01-30,1.0
Cheatham,2021-01-31,1.0
Chester,2021-01-27,
Chester,2021-01-28,
Chester,2021-01-29,3.0
Claiborne,2021-01-28,36.0
Claiborne,2021-01-29,360.0
Claiborne,2021-01-30,2.0
Claiborne,2021-01-31,6.0
Cocke,2021-01-28,11.0
Cocke,2021-01-29,40.0
Cocke,2021-01-30,5.0
Cocke,2021-01-31,20.0
Coffee,2021-01-28,3.0
Coffee,2021-01-29,34.0
Coffee,2021-01-30,83.0
Coffee,2021-01-31,2.0
Crockett,2021-01-27,
Crockett,2021-01-28,
Crockett,2021-01-29,
Cumberland,2021-01-28,12.0
Cumberland,2021-01-29,3.0
Cumberland,2021-01-30,305.0
Cumberland,2021-01-31,1.0
Davidson,2021-01-27,2.0
Davidson,2021-01-28,12.0
Davidson,2021-01-29,1100.0
Davidson,2021-01-30,1786.0
Davidson,2021-01-31,736.0
DeKalb,2021-01-28,
Dickson,2021-01-28,
Fayette,2021-01-27,
Fayette,2021-01-28,1.0
Fayette,2021-01-29,
Fayette,2021-01-30,1.0
Fayette,2021-01-31,1.0
Fentress,2021-01-28,1.0
Fentress,2021-01-29,1.0
Fentress,2021-01-30,5.0
Franklin,2021-01-28,2.0
Franklin,2021-01-29,9.0
Franklin,2021-01-30,258.0
Franklin,2021-01-31,27.0
Gibson,2021-01-28,6.0
Gibson,2021-01-30,673.0
Giles,2021-01-28,1.0
Giles,2021-01-29,4.0
Giles,2021-01-30,94.0
Giles,2021-01-31,27.0
Grainger,2021-01-27,3.0
Grainger,2021-01-30,24.0
